key_name,key_mode,key_strength,num_key_signature_changes,most_frequent_key_signature,average_pitch,median_pitch,std_dev_pitch,pitch_range,unique_pitch_classes,pitch_entropy,average_melodic_interval,note_density,rhythmic_variance,rest_proportion,chord_diversity,most_common_chord,consonance_ratio,num_instruments,instrument_diversity,most_common_instrument,average_tempo,min_tempo,max_tempo,tempo_variability,time_signature_changes,most_frequent_time_signature,measure_count,total_duration,composer
A,minor,0.8653570953213593,12,0,61.12592861025548,62.0,13.139690750674108,68.0,12,3.364062432408797,-0.004893077201884741,2.2697327532628964,0.49193379101974155,0.5501095290251917,38,Perfect Octave,0.1562245728234337,4,4,Instrument17,159.4418604651163,120.0,192.0,20.370181496812645,32,1/4,0,1609.0,Schubert
C,major,0.8369062992269275,16,0,64.50583321330836,65.0,12.1743510161246,71.0,12,3.322426531958475,0.002881014116969173,37488/5495,0.029654715714749567,0.5089628681177977,95,Perfect Octave,0.04003813155386082,4,4,Instrument17,43.223880597014926,36.0,48.0,3.7369510100367345,144,1/8,0,5495/12,Schubert
A,minor,0.7929001601330664,36,0,64.37739547038328,64.0,11.117708173372433,62.0,12,3.456251471763695,-0.005227619255064256,1.8410504492052522,0.5638660901892883,0.600975975975976,37,Perfect Octave,0.2237048665620094,4,4,Instrument17,185.1,152.0,216.0,21.97930845135943,148,3/4,0,1447.0,Schubert
E-,major,0.8625272038722339,10,-3,60.26907449209932,60.0,12.815087602101281,71.0,12,3.410542818119401,0.005418422636965683,4.171146953405018,0.10195349057519698,0.23673469387755103,56,Perfect Octave,0.056195965417867436,2,2,Piano RH,108.7899508877975,29.0,151.0,19.08932745350081,2,3/4,0,1116.0,Schubert
A-,major,0.8401282643437566,2,0,58.463187991422444,56.0,11.609467624070346,63.0,12,3.518845610662781,-0.00572041473006793,4.326271186440678,0.07549638567341202,0.6268364348677767,91,Perfect Octave,0.11659192825112108,1,1,Piano,31.676522216127264,10.0,59.5,5.374613491868244,2,4/4,0,236.0,Schubert
E-,major,0.8465550755282836,4,-3,60.48364888123924,59.0,12.893875582414173,62.0,12,3.091580129588847,-0.015499425947187142,2.1899827288428324,0.3939558475720407,0.6529968454258676,26,Perfect Octave,0.13595166163141995,2,2,Piano RH,155.55686824189027,34.5,199.5,24.94538146333871,2,3/4,0,579.0,Schubert
F,minor,0.7610539402680503,26,-3,61.07539521686259,60.0,13.730659117214104,72.0,12,3.5259036091938465,-0.0009459459459459459,2.577029520295203,0.19219494242151025,0.373724718095579,29,minor triad,0.25567620927936824,2,2,Piano RH,205.15898825654924,19.5,241.5,23.497054689957274,2,6/8,0,2168.0,Schubert
D,major,0.8117511853829815,4,2,62.86084313466367,64.0,13.709971675905939,71.0,12,3.44429186057634,-0.0031720856463124504,4.063100137174211,0.10927679961761738,0.2923700202565834,35,Minor Third,0.12533572068039392,4,4,Instrument17,185.0,168.0,202.0,17.0,4,4/4,0,1458.0,Schubert
D,major,0.8170131460279324,12,2,62.413847028717655,64.0,12.497621561036466,60.0,12,3.40097298619821,0.0027015498364851413,2.1949362899222242,0.2724597156066012,0.5048250904704463,44,Perfect Octave,0.17273534635879217,4,4,Instrument17,167.56363636363636,154.0,180.0,8.448267463835165,176,3/4,0,1510.75,Schubert
E-,major,0.930131626529704,12,-3,67.58433354390398,67.0,10.366026787205248,55.0,12,3.1355649975516995,-0.0018963337547408343,2.2859960552268244,0.4601326900328418,0.47368421052631576,31,Perfect Octave,0.09302325581395349,4,4,Instrument17,126.0,110.0,138.0,13.856406460551018,144,3/4,0,507.0,Schubert
B-,major,0.8905243637838873,5,-2,66.3886541943271,67.0,12.710968594503434,72.0,12,3.322905720943553,-0.003118398551453576,5.025799474741233,0.1950210920019378,0.5462928808557728,40,Perfect Octave,0.17584097859327216,5,5,Staff-3,170.52777777777777,130.0,218.0,17.94433694498244,35,2/4,0,1618.25,Schubert
E,major,0.844584845698781,18,4,63.16570284697509,65.0,12.337083807470636,54.0,12,3.5538420668061543,-0.006229143492769744,5.664930555555555,0.8279209438991167,0.4434569414649096,30,Minor Second,0.032329988851727984,6,6,Staff-5,43.075,22.0,100.0,10.628705236292895,6,12/8,0,576.0,Schubert
